FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,212121,212121,212121,212121,212121,212121,2E5543,595D60,595D60,595D60,595D60,595D60,595D60,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,212121,212121,212121,212121,212121,243757,595D60,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,212121,212121,212121,212121,243757,2E5543,595D60,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,50372F,50372F,595D60,ABA953,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,212121,212121,212121,212121,212121,2E5543,595D60,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,82422A,82422A,50372F,50372F,50372F,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,212121,212121,212121,212121,2E5543,595D60,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,82422A,82422A,50372F,50372F,50372F,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,2E5543,B89869,A2BFA3,595D60,595D60,595D60,595D60,595D60,595D60,A2BFA3,AFB5C7,A2BFA3,A2BFA3,AFB5C7,A2BFA3,2E5543,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,50372F,50372F,50372F,595D60,B89869,B89869,E3A05B,E3A05B,E3A05B,E3A05B,E3A05B,E3A05B,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,2E5543,595D60,A2BFA3,AFB5C7,EED9A4,B89869,595D60,A2BFA3,AFB5C7,595D60,595D60,A2BFA3,EED9A4,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,82422A,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,595D60,A2BFA3,EED9A4,EED9A4,A2BFA3,2E5543,A2BFA3,AFB5C7,595D60,595D60,A2BFA3,EED9A4,A2BFA3,A2BFA3,A2BFA3,A2BFA3,2E5543,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,595D60,A2BFA3,EED9A4,EED9A4,A2BFA3,2E5543,595D60,A2BFA3,A2BFA3,595D60,A2BFA3,AFB5C7,A2BFA3,A2BFA3,A2BFA3,A2BFA3,212121,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,595D60,A2BFA3,EED9A4,EED9A4,A2BFA3,595D60,595D60,A2BFA3,A2BFA3,595D60,A2BFA3,A2BFA3,A2BFA3,A2BFA3,EED9A4,B89869,50372F,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,B89869,B89869,B89869,B89869,B89869,B89869,B89869,E3A05B
FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,595D60,A2BFA3,EED9A4,AFB5C7,A2BFA3,595D60,595D60,A2BFA3,A2BFA3,595D60,B89869,B89869,B89869,EED9A4,EED9A4,EED9A4,50372F,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,B89869,B89869,B89869,B89869,B89869,E3A05B,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,595D60,A2BFA3,EED9A4,EED9A4,A2BFA3,595D60,595D60,595D60,A2BFA3,595D60,B89869,B89869,B89869,EED9A4,EED9A4,EED9A4,50372F,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,B89869,B89869,B89869,B89869,E3A05B,E3A05B,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,595D60,595D60,AFB5C7,EED9A4,AFB5C7,595D60,595D60,595D60,A2BFA3,595D60,B89869,B89869,B89869,EED9A4,EED9A4,EED9A4,595D60,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,595D60,B89869,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,2E5543,595D60,AFB5C7,A2BFA3,A2BFA3,595D60,595D60,595D60,AFB5C7,595D60,B89869,EED9A4,B89869,EED9A4,EED9A4,EED9A4,595D60,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,B89869,B89869,B89869,B89869,E3A05B,E3A05B
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,2E5543,595D60,A2BFA3,A2BFA3,595D60,595D60,2E5543,595D60,A2BFA3,595D60,B89869,EED9A4,B89869,EED9A4,EED9A4,EED9A4,595D60,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,B89869,B89869,B89869,E3A05B,E3A05B,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,595D60,A2BFA3,A2BFA3,595D60,595D60,50372F,595D60,B89869,595D60,595D60,EED9A4,B89869,EED9A4,EED9A4,EED9A4,595D60,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,B89869,B89869,B89869,B89869,E3A05B,E3A05B,E3A05B,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,82422A,2E5543,595D60,A2BFA3,595D60,595D60,50372F,50372F,B89869,595D60,82422A,EED9A4,B89869,B89869,EED9A4,EED9A4,B89869,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,B89869,B89869,B89869,B89869,E3A05B,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,2E5543,A2BFA3,595D60,595D60,50372F,50372F,B89869,B89869,82422A,B89869,B89869,B89869,EED9A4,B89869,B89869,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,B89869,B89869,B89869,B89869,B89869,A2BFA3,CFEFEA
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,595D60,2E5543,50372F,B89869,A2BFA3,595D60,B89869,B89869,B89869,EED9A4,B89869,B89869,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,B89869,B89869,B89869,A2BFA3,CFEFEA,FFFFFF,CFEFEA
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,595D60,595D60,212121,B89869,EED9A4,B89869,82422A,B89869,B89869,EED9A4,B89869,B89869,50372F,212121,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,B89869,B89869,F7BCDA,FFFFFF,FFFFFF,CFEFEA,CFEFEA
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,595D60,595D60,595D60,595D60,212121,B89869,EED9A4,B89869,82422A,B89869,B89869,EED9A4,B89869,B89869,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,B89869,D3BDE3,FFFFFF,FFFFFF,FFFFFF,CFEFEA,CFEFEA,CFEFEA
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,243757,A2BFA3,595D60,595D60,50372F,595D60,EED9A4,B89869,82422A,B89869,B89869,EED9A4,B89869,B89869,595D60,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,B89869,AFB5C7,CFEFEA,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,EED9A4,A2BFA3
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,595D60,50372F,50372F,EED9A4,EED9A4,82422A,B89869,B89869,B89869,B89869,EED9A4,595D60,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,B89869,EED9A4,CFEFEA,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,CFEFEA,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,595D60,2E5543,50372F,EED9A4,EED9A4,595D60,B89869,EED9A4,B89869,B89869,EED9A4,B89869,50372F,50372F,50372F,50372F,50372F,50372F,50372F,50372F,595D60,B89869,A2BFA3,EED9A4,CFEFEA,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,CFEFEA,EED9A4,B89869,B89869,595D60,595D60,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,595D60,595D60,595D60,2E5543,50372F,A2BFA3,FECCB0,B89869,82422A,EED9A4,B89869,B89869,B89869,B89869,50372F,50372F,50372F,595D60,595D60,595D60,B89869,B89869,AFB5C7,CFEFEA,CFEFEA,CFEFEA,FFFFFF,CFEFEA,D3BDE3,AFB5C7,B89869,B89869,595D60,595D60,82422A,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,595D60,212121,2E5543,595D60,595D60,595D60,50372F,B89869,FECCB0,B89869,82422A,EED9A4,B89869,B89869,B89869,B89869,50372F,595D60,595D60,B89869,B89869,A2BFA3,A2BFA3,A2BFA3,A2BFA3,AFB5C7,AFB5C7,A2BFA3,A2BFA3,595D60,595D60,50372F,50372F,82422A,595D60,595D60,595D60,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,243757,595D60,595D60,595D60,50372F,B89869,FECCB0,A2BFA3,82422A,B89869,B89869,B89869,B89869,B89869,50372F,595D60,595D60,595D60,B89869,B89869,B89869,B89869,B89869,B89869,595D60,50372F,50372F,50372F,50372F,82422A,595D60,595D60,82422A,595D60,595D60,595D60,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,595D60,595D60,595D60,50372F,595D60,FECCB0,EED9A4,595D60,B89869,B89869,B89869,B89869,B89869,50372F,50372F,595D60,595D60,595D60,595D60,595D60,595D60,50372F,50372F,212121,595D60,B89869,B89869,595D60,82422A,595D60,595D60,82422A,50372F,595D60,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,2E5543,A2BFA3,595D60,2E5543,595D60,EED9A4,EED9A4,595D60,595D60,B89869,B89869,E3A05B,B89869,212121,212121,50372F,50372F,212121,212121,212121,212121,212121,212121,50372F,595D60,50372F,595D60,595D60,595D60,82422A,50372F,595D60,595D60,B89869,B89869,B89869,B89869,B89869
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,212121,595D60,595D60,2E5543,50372F,EED9A4,EED9A4,B89869,82422A,B89869,EED9A4,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,50372F,A2BFA3,D3BDE3,595D60,50372F,595D60,595D60,595D60,B89869,B89869,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,2E5543,50372F,EED9A4,EED9A4,B89869,82422A,B89869,EED9A4,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,B89869,A2BFA3,50372F,595D60,595D60,595D60,595D60,595D60,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,243757,595D60,595D60,595D60,50372F,B89869,FECCB0,B89869,82422A,B89869,EED9A4,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,595D60,595D60,50372F,82422A,595D60,595D60,595D60,595D60,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,595D60,50372F,B89869,FECCB0,B89869,50372F,595D60,B89869,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,50372F,595D60,595D60,595D60,595D60,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,50372F,212121,2E5543,595D60,595D60,50372F,595D60,FECCB0,EED9A4,82422A,82422A,B89869,EED9A4,EED9A4,595D60,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,50372F,50372F,82422A,82422A,82422A,595D60,595D60,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,595D60,595D60,50372F,50372F,EED9A4,EED9A4,82422A,82422A,B89869,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,50372F,50372F,50372F,82422A,82422A,82422A,82422A,595D60,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,2E5543,595D60,50372F,50372F,EED9A4,EED9A4,82422A,82422A,B89869,EED9A4,EED9A4,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,82422A,82422A,82422A,50372F,82422A,82422A,82422A,82422A,82422A,82422A,595D60,595D60,595D60
FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,FFFFFF,212121,212121,50372F,595D60,50372F,50372F,B89869,EED9A4,82422A,50372F,B89869,B89869,B89869,50372F,212121,212121,212121,212121,212121,212121,212121,212121,212121,50372F,50372F,82422A,50372F,82422A,82422A,82422A,82422A,82422A,82422A,82422A,82422A,82422A,595D60,B89869
